code,name,market
5341,ＡＳＡＨＩ　ＥＩＴＯホールディングス,2
5344,ＭＡＲＵＷＡ,1
5351,品川リフラクトリーズ,1
5352,黒崎播磨,1
5355,日本坩堝,2
5356,美濃窯業,2
5357,ヨータイ,1
5363,東京窯業,2
5367,ニッカトー,2
5368,日本インシュレーション,2
5380,新東,2
5381,Ｍｉｐｏｘ,2
5384,フジミインコーポレーテッド,1
5386,鶴弥,2
5388,クニミネ工業,2
5391,エーアンドエーマテリアル,2
5393,ニチアス,1
5401,日本製鉄,1
5406,神戸製鋼所,1
5408,中山製鋼所,1
5410,合同製鐵,1
5411,ＪＦＥホールディングス,1
5423,東京製鐵,1
5440,共英製鋼,1
5444,大和工業,1
5445,東京鐵鋼,1
5446,北越メタル,2
5449,大阪製鐵,2
5451,淀川製鋼所,1
5458,高砂鐵工,2
5461,中部鋼鈑,1
5463,丸一鋼管,1
5464,モリ工業,2
5471,大同特殊鋼,1
5476,日本高周波鋼業,2
5480,日本冶金工業,1
5481,山陽特殊製鋼,1
5482,愛知製鋼,1
5484,東北特殊鋼,2
5491,日本金属,2
5527,ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ,3
5532,リアルゲイト,3
5533,エリッツホールディングス,2
5535,ミガロホールディングス,1
5541,大平洋金属,1
5542,新報国マテリアル,2
5563,新日本電工,1
5570,ジェノバ,3
5571,エキサイトホールディングス,2
5572,Ｒｉｄｇｅ－ｉ,3
5574,ＡＢＥＪＡ,3
5575,Ｇｌｏｂｅｅ,3
5576,オービーシステム,2
5577,アイデミー,3
5578,ＡＲアドバンストテクノロジ,3
5580,プロディライト,3
5582,グリッド,3
5585,エコナビスタ,3
5586,Ｌａｂｏｒｏ．ＡＩ,3
5587,インバウンドプラットフォーム,3
5588,ファーストアカウンティング,3
5589,オートサーバー,2
5590,ネットスターズ,3
5591,ＡＶＩＬＥＮ,3
5592,くすりの窓口,3
5595,ＱＰＳ研究所,3
5596,アウトルックコンサルティング,3
5597,ブルーイノベーション,3
5599,Ｓ＆Ｊ,3
5602,栗本鐵工所,1
5603,虹技,2
5609,日本鋳造,2
5610,大和重工,2
5612,日本鋳鉄管,2
5616,雨風太陽,3
5618,ナイル,3
5619,マーソ,3
5621,ヒューマンテクノロジーズ,3
5631,日本製鋼所,1
5632,三菱製鋼,1
5644,メタルアート,2
5658,日亜鋼業,2
5659,日本精線,1
5660,神鋼鋼線工業,2
5695,パウダーテック,2
5697,サンユウ,2
5698,エンビプロ・ホールディングス,1
5699,イボキン,2
5702,大紀アルミニウム工業所,1
5703,日本軽金属ホールディングス,1
5704,ＪＭＣ,3
5706,三井金属鉱業,1
5707,東邦亜鉛,1
5711,三菱マテリアル,1
5713,住友金属鉱山,1
5714,ＤＯＷＡホールディングス,1
5715,古河機械金属,1
5721,エス・サイエンス,2
5724,アサカ理研,2
5726,大阪チタニウムテクノロジーズ,1
5727,東邦チタニウム,1
5729,日本精鉱,2
5741,ＵＡＣＪ,1
5742,エヌアイシ・オートテック,2
5753,日本伸銅,2
5757,ＣＫサンエツ,1
5801,古河電気工業,1
5802,住友電気工業,1
5803,フジクラ,1
5805,ＳＷＣＣ,1
5816,オーナンバ,2
5817,ＪＭＡＣＳ,2
5819,カナレ電気,2
5820,三ッ星,2
5821,平河ヒューテック,1
5830,いよぎんホールディングス,1
5831,しずおかフィナンシャルグループ,1
5832,ちゅうぎんフィナンシャルグループ,1
5834,ＳＢＩリーシングサービス,3
5838,楽天銀行,1
5842,インテグラル,3
5843,ニッポンインシュア,2
5844,京都フィナンシャルグループ,1
5845,全保連,2
5851,リョービ,1
5852,アーレスティ,1
5856,エルアイイーエイチ,2
5857,ＡＲＥホールディングス,1
5858,ＳＴＧ,3
5867,エスネットワークス,3
5868,ロココ,2
5869,早稲田学習研究会,2
5870,ナルネットコミュニケーションズ,3
5871,ＳＯＬＩＺＥ,2
5884,クラダシ,3
5885,ジーデップ・アドバンス,2
5888,ＤＡＩＷＡ　ＣＹＣＬＥ,3
5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,2
5891,魁力屋,2
5892,ｙｕｔｏｒｉ,3
5900,ダイケン,2
5901,東洋製罐グループホールディングス,1
5902,ホッカンホールディングス,1
5903,シンポ,2
5905,日本製罐,2
5906,エムケー精工,2
5909,コロナ,2
5911,横河ブリッジホールディングス,1
5915,駒井ハルテック,1
5918,瀧上工業,2
5921,川岸工業,2
5922,那須電機鉄工,2
5923,高田機工,2
5928,アルメタックス,2
5929,三和ホールディングス,1
5930,文化シヤッター,1
5932,三協立山,1
5933,アルインコ,1
5935,元旦ビューティ工業,2
5936,東洋シヤッター,2
5938,ＬＩＸＩＬ,1
5939,大谷工業,2
5940,不二サッシ,2
5941,中西製作所,2
5942,日本フイルコン,2
5943,ノーリツ,1
5945,天龍製鋸,2
5946,長府製作所,1
5947,リンナイ,1
5949,ユニプレス,1
5950,日本パワーファスニング,2
5951,ダイニチ工業,2
5952,アマテイ,2
5955,ワイズホールディングス,2
5956,トーソー,2
5957,日東精工,1
5958,三洋工業,2
5959,岡部,1
5962,浅香工業,2
5965,フジマック,2
5966,京都機械工具,2
5967,ＴＯＮＥ,2
5969,ロブテックス,2
5970,ジーテクト,1
5971,共和工業所,2
5973,トーアミ,2
5974,中国工業,2
5975,東プレ,1
5976,高周波熱錬,1
5981,東京製綱,1
5982,マルゼン,2
5983,イワブチ,2
5984,兼房,2
5985,サンコール,2
5986,モリテック　スチール,2
5987,オーネックス,2
5988,パイオラックス,1
5989,エイチワン,1
5990,スーパーツール,2
5991,日本発條,1
5992,中央発條,2
5994,ファインシンター,2
5997,協立エアテック,2
5998,アドバネクス,2
6005,三浦工業,1
6013,タクマ,1
6016,ジャパンエンジンコーポレーション,2
6018,阪神内燃機工業,2
6022,赤阪鐵工所,2
6023,ダイハツディーゼル,2
6026,ＧＭＯ　ＴＥＣＨ,3
6027,弁護士ドットコム,3
6028,テクノプロ・ホールディングス,1
6029,アトラグループ,2
6030,アドベンチャー,3
6031,ＺＥＴＡ,3
6033,エクストリーム,3
6034,ＭＲＴ,3
6035,アイ・アールジャパンホールディングス,1
6036,ＫｅｅＰｅｒ技研,1
6037,楽待,2
6038,イード,3
6039,日本動物高度医療センター,3
6040,日本スキー場開発,3
6042,ニッキ,2
6044,三機サービス,2
6045,レントラックス,3
6046,リンクバル,3
6047,Ｇｕｎｏｓｙ,1
6048,デザインワン・ジャパン,2
6049,イトクロ,3
6050,イー・ガーディアン,1
6054,リブセンス,2
6055,ジャパンマテリアル,1
6058,ベクトル,1
6059,ウチヤマホールディングス,2
6060,こころネット,2
6061,ユニバーサル園芸社,2
6062,チャーム・ケア・コーポレーション,1
6063,日本エマージェンシーアシスタンス,2
6069,トレンダーズ,3
6070,キャリアリンク,1
6071,ＩＢＪ,1
6072,地盤ネットホールディングス,3
6073,アサンテ,1
6074,ジェイエスエス,2
6078,バリューＨＲ,1
6080,Ｍ＆Ａキャピタルパートナーズ,1
6081,アライドアーキテクツ,3
6082,ライドオンエクスプレスホールディングス,2
6083,ＥＲＩホールディングス,2
6085,アーキテクツ・スタジオ・ジャパン,3
6086,シンメンテホールディングス,3
6087,アビスト,2
6088,シグマクシス・ホールディングス,1
6089,ウィルグループ,1
6090,ヒューマン・メタボローム・テクノロジーズ,3
6091,ウエスコホールディングス,2
6092,エンバイオ・ホールディングス,2
6093,エスクロー・エージェント・ジャパン,2
6094,フリークアウト・ホールディングス,3
6095,メドピア,1
6096,レアジョブ,2
6098,リクルートホールディングス,1
6099,エラン,1
6101,ツガミ,1
6103,オークマ,1
6104,芝浦機械,1
6113,アマダ,1
6118,アイダエンジニアリング,1
6125,岡本工作機械製作所,2
6131,浜井産業,2
6134,ＦＵＪＩ,1
6135,牧野フライス製作所,1
6136,オーエスジー,1
6137,小池酸素工業,2
6138,ダイジェット工業,2
6140,旭ダイヤモンド工業,1
6141,ＤＭＧ森精機,1
6143,ソディック,1
6144,西部電機,2
6145,ＮＩＴＴＯＫＵ,2
6146,ディスコ,1
6147,ヤマザキ,2
6149,小田原エンジニアリング,2
6150,タケダ機械,2
6151,日東工器,1
6155,高松機械工業,2
6156,エーワン精密,2
6157,日進工具,1
6158,和井田製作所,2
6159,ミクロン精密,2
6161,エスティック,2
6165,パンチ工業,2
6166,中村超硬,3
6167,冨士ダイス,1
6171,土木管理総合試験所,2
6173,アクアライン,3
6176,ブランジスタ,3
6177,ＡｐｐＢａｎｋ,3
6178,日本郵政,1
6180,ＧＭＯメディア,3
6181,タメニー,3
6182,メタリアル,3
6183,ベルシステム２４ホールディングス,1
6184,鎌倉新書,1
6185,ＳＭＮ,2
6186,一蔵,2
6189,グローバルキッズＣＯＭＰＡＮＹ,2
6190,フェニックスバイオ,3
6191,エアトリ,1
6193,バーチャレクス・ホールディングス,3
6194,アトラエ,1
6195,ホープ,3
6196,ストライク,1
6197,ソラスト,1
6198,キャリア,3
6199,セラク,2
6200,インソース,1
6201,豊田自動織機,1
6203,豊和工業,2
6208,石川製作所,2
6209,リケンＮＰＲ,1
6210,東洋機械金属,2
6217,津田駒工業,2
6218,エンシュウ,2
6222,島精機製作所,1
6223,西部技研,2
6224,ＪＲＣ,3
6226,守谷輸送機工業,2
6227,ＡＩメカテック,2
6228,ジェイ・イー・ティ,2
6229,オーケーエム,2
6230,ＳＡＮＥＩ,2
6231,木村工機,2
6232,ＡＣＳＬ,3
6233,ＫＬＡＳＳ,2
6235,オプトラン,1
6237,イワキポンプ,1
6238,フリュー,1
6239,ナガオカ,2
6240,ヤマシンフィルタ,1
6245,ヒラノテクシード,2
6246,テクノスマート,2
6247,日阪製作所,1
6248,横田製作所,2
6249,ゲームカード・ジョイコホールディングス,2
6250,やまびこ,1
6254,野村マイクロ・サイエンス,1
6255,エヌ・ピー・シー,3
6257,藤商事,2
6258,平田機工,1
6262,ＰＥＧＡＳＵＳ,1
6264,マルマエ,1
6265,コンバム,2
6266,タツモ,1
6267,ゼネラルパッカー,2
6268,ナブテスコ,1
6269,三井海洋開発,1
6272,レオン自動機,1
6273,ＳＭＣ,1
6276,シリウスビジョン,2
6277,ホソカワミクロン,1
6278,ユニオンツール,1
6279,瑞光,1
6282,オイレス工業,1
6284,日精エー・エス・ビー機械,1
6286,靜甲,2
6287,サトーホールディングス,1
6289,技研製作所,1
6291,日本エアーテック,2
6292,カワタ,2
6293,日精樹脂工業,1
6294,オカダアイヨン,1
6297,鉱研工業,2
6298,ワイエイシイホールディングス,1
6301,小松製作所,1
6302,住友重機械工業,1
6305,日立建機,1
6306,日工,1
6307,サンセイ,2
6309,巴工業,1
6310,井関農機,1
6312,フロイント産業,2
6315,ＴＯＷＡ,1
6316,丸山製作所,2
6317,北川鉄工所,2
6319,シンニッタン,2
6322,タクミナ,2
6323,ローツェ,1
6324,ハーモニック・ドライブ・システムズ,2
6325,タカキタ,2
6326,クボタ,1
6327,北川精機,2
6328,荏原実業,1
6330,東洋エンジニアリング,1
6331,三菱化工機,1
6332,月島ホールディングス,1
6333,帝国電機製作所,1
6334,明治機械,2
6335,東京機械製作所,2
6336,石井表記,2
6337,テセック,2
6338,タカトリ,2
6339,新東工業,1
6340,澁谷工業,1
6342,太平製作所,2
6343,フリージア・マクロス,2
6345,アイチ　コーポレーション,1
6346,キクカワエンタープライズ,2
6347,プラコー,2
6349,小森コーポレーション,1
6351,鶴見製作所,1
6356,日本ギア工業,2
6357,三精テクノロジーズ,2
6358,酒井重工業,1
6360,東京自働機械製作所,2
6361,荏原製作所,1
6363,酉島製作所,1
6364,北越工業,1
6365,電業社機械製作所,2
6366,千代田化工建設,2
6367,ダイキン工業,1
6368,オルガノ,1
6369,トーヨーカネツ,1
6370,栗田工業,1
6371,椿本チエイン,1
6373,大同工業,2
6376,日機装,1
6378,木村化工機,2
6379,レイズネクスト,1
6380,オリエンタルチエン工業,2
6381,アネスト岩田,1
6382,トリニティ工業,2
6383,ダイフク,1
6384,昭和真空,2
6387,サムコ,1
6390,加藤製作所,1
6391,加地テック,2
6392,ヤマダコーポレーション,2
6393,油研工業,2
6395,タダノ,1
6396,宇野澤組鐵工所,2
6400,不二精機,2
6402,兼松エンジニアリング,2
6403,水道機工,2
6405,鈴茂器工,2
6406,フジテック,1
6407,ＣＫＤ,1
6408,小倉クラッチ,2
6411,中野冷機,2
6412,平和,1
6413,理想科学工業,1
6416,桂川電機,2
6417,ＳＡＮＫＹＯ,1
6418,日本金銭機械,1
6419,マースグループホールディングス,1
6420,フクシマガリレイ,1
6424,高見沢サイバネティックス,2
6425,ユニバーサルエンターテインメント,2
6428,オーイズミ,2
6430,ダイコク電機,1
6432,竹内製作所,1
6433,ヒーハイスト,2
6436,アマノ,1
6440,ＪＵＫＩ,1
6444,サンデン,2
6445,ジャノメ,1
6448,ブラザー工業,1
6454,マックス,1
6455,モリタホールディングス,1
6457,グローリー,1
6458,新晃工業,1
6459,大和冷機工業,1
6460,セガサミーホールディングス,1
6463,ＴＰＲ,1
6464,ツバキ・ナカシマ,1
6465,ホシザキ,1
6466,ＴＶＥ,2
6467,ニチダイ,2
6469,放電精密加工研究所,2
6470,大豊工業,2
6471,日本精工,1
6472,ＮＴＮ,1
6473,ジェイテクト,1
6474,不二越,1
6479,ミネベアミツミ,1
6480,日本トムソン,1
6481,ＴＨＫ,1
6482,ユーシン精機,2
6484,ＫＶＫ,2
6485,前澤給装工業,2
6486,イーグル工業,1
6488,ヨシタケ,2
6489,前澤工業,2
6490,ＰＩＬＬＡＲ,1
6492,岡野バルブ製造,2
6493,ＮＩＴＴＡＮ,2
6494,ＮＦＫホールディングス,2
6495,宮入バルブ製作所,2
6496,中北製作所,2
6497,ハマイ,2
6498,キッツ,1
6501,日立製作所,1
6503,三菱電機,1
6504,富士電機,1
6505,東洋電機製造,2
6506,安川電機,1
6507,シンフォニアテクノロジー,1
6508,明電舎,1
6513,オリジン,2
6516,山洋電気,1
6517,デンヨー,1
6518,三相電機,2
6521,オキサイド,3
6522,アスタリスク,3
6523,ＰＨＣホールディングス,1
6524,湖北工業,2
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,1
6526,ソシオネクスト,1
6532,ベイカレント,1
6533,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,1
6535,アイモバイル,1
6537,ＷＡＳＨハウス,3
6538,ディスラプターズ,2
6539,ＭＳ－Ｊａｐａｎ,1
6540,船場,2
6542,ＦＣホールディングス,2
6543,日宣,2
6544,ジャパンエレベーターサービスホールディングス,1
6545,インターネットインフィニティー,3
6546,フルテック,2
6547,グリーンズ,2
6548,旅工房,3
6549,ディーエムソリューションズ,2
6550,Ｕｎｉｐｏｓ,3
6551,ツナググループ・ホールディングス,2
6552,ＧａｍｅＷｉｔｈ,2
6554,エスユーエス,3
6555,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,2
6557,ＡＩＡＩグループ,3
6558,クックビズ,3
6560,エル・ティー・エス,1
6561,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,3
6562,ジーニー,3
6563,みらいワークス,3
6564,ミダックホールディングス,1
6565,ＡＢホテル,2
6566,要興業,2
6568,神戸天然物化学,3
6570,共和コーポレーション,2
6571,キュービーネットホールディングス,1
6572,オープングループ,1
6573,アジャイルメディア・ネットワーク,3
6574,コンヴァノ,3
6577,ベストワンドットコム,3
6578,コレックホールディングス,2
6579,ログリー,3
6580,ライトアップ,3
6584,三櫻工業,1
6586,マキタ,1
6588,東芝テック,1
6590,芝浦メカトロニクス,1
6592,マブチモーター,1
6594,ニデック,1
6597,ＨＰＣシステムズ,3
6599,エブレン,2
6612,バルミューダ,3
6613,ＱＤレーザ,3
6614,シキノハイテック,2
6615,ユー・エム・シー・エレクトロニクス,1
6616,トレックス・セミコンダクター,1
6617,東光高岳,1
6619,ダブル・スコープ,1
6620,宮越ホールディングス,1
6622,ダイヘン,1
6625,ＪＡＬＣＯホールディングス,2
6626,ＳＥＭＩＴＥＣ,2
6627,テラプローブ,2
6629,テクノホライゾン,2
6630,ヤーマン,1
6632,ＪＶＣケンウッド,1
6633,Ｃ＆Ｇシステムズ,2
6634,ネクスグループ,2
6635,大日光・エンジニアリング,2
6637,寺崎電気産業,2
6638,ミマキエンジニアリング,1
6640,Ｉ－ＰＥＸ,1
6643,戸上電機製作所,2
6644,大崎電気工業,1
6645,オムロン,1
6647,森尾電機,2
6648,かわでん,2
6651,日東工業,1
6652,ＩＤＥＣ,1
6653,正興電機製作所,1
6654,不二電機工業,2
6656,インスペック,2
6658,シライ電子工業,2
6659,メディアリンクス,2
6662,ユビテック,2
6663,太洋テクノレックス,2
6664,オプトエレクトロニクス,2
6666,リバーエレテック,2
6668,アドテック　プラズマ　テクノロジー,2
6670,ＭＣＪ,2
6674,ジーエス・ユアサ　コーポレーション,1
6675,サクサ,2
6676,メルコホールディングス,2
6677,エスケーエレクトロニクス,2
6678,テクノメディカ,2
6694,ズーム,2
6696,トラース・オン・プロダクト,3
6699,ダイヤモンドエレクトリックホールディングス,1
6701,日本電気,1
6702,富士通,1
6703,沖電気工業,1
6706,電気興業,1
6707,サンケン電気,1
6715,ナカヨ,2
6718,アイホン,1
6721,ウインテスト,2
6723,ルネサスエレクトロニクス,1
6724,セイコーエプソン,1
6727,ワコム,1
6728,アルバック,1
6730,アクセル,2
6731,ピクセラ,2
6734,ニューテック,2
6736,サン電子,2
6737,ＥＩＺＯ,1
6740,ジャパンディスプレイ,1
6741,日本信号,1
6742,京三製作所,1
6743,大同信号,2
6744,能美防災,1
6745,ホーチキ,1
6748,星和電機,2
6750,エレコム,1
6752,パナソニック　ホールディングス,1
6753,シャープ,1
6754,アンリツ,1
6755,富士通ゼネラル,1
6757,ＯＳＧコーポレーション,2
6758,ソニーグループ,1
6762,ＴＤＫ,1
6763,帝国通信工業,1
6768,タムラ製作所,1
6769,ザインエレクトロニクス,2
6770,アルプスアルパイン,1
6771,池上通信機,2
6772,東京コスモス電機,2
6775,ＴＢグループ,2
6776,天昇電気工業,2
6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,2
6778,アルチザネットワークス,2
6779,日本電波工業,1
6785,鈴木,1
6786,ＲＶＨ,2
6787,メイコー,1
6788,日本トリム,1
6794,フォスター電機,1
6797,名古屋電機工業,2
6798,ＳＭＫ,1
6800,ヨコオ,1
6803,ティアック,2
6804,ホシデン,1
6806,ヒロセ電機,1
6807,日本航空電子工業,1
6809,ＴＯＡ,1
6810,マクセル,1
6814,古野電気,1
6817,スミダコーポレーション,1
6819,伊豆シャボテンリゾート,2
6820,アイコム,1
6822,大井電気,2
6823,リオン,1
6824,新コスモス電機,2
6832,アオイ電子,2
6834,精工技研,2
6835,アライドテレシスホールディングス,2
6836,ぷらっとホーム,2
6837,京写,2
6838,多摩川ホールディングス,2
6840,ＡＫＩＢＡホールディングス,2
6841,横河電機,1
6844,新電元工業,1
6845,アズビル,1
6848,東亜ディーケーケー,2
6849,日本光電工業,1
6850,チノー,1
6853,共和電業,2
6855,日本電子材料,2
6856,堀場製作所,1
6857,アドバンテスト,1
6858,小野測器,2
6859,エスペック,1
6861,キーエンス,1
6862,ミナトホールディングス,2
6863,ニレコ,2
6864,エヌエフホールディングス,2
6866,日置電機,1
6867,リーダー電子,2
6869,シスメックス,1
6870,日本フェンオール,2
6871,日本マイクロニクス,1
6874,協立電機,2
6875,メガチップス,1
6877,ＯＢＡＲＡ　ＧＲＯＵＰ,2
6879,ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,1
6882,三社電機製作所,2
6888,アクモス,2
6890,フェローテックホールディングス,2
6894,パルステック工業,2
6897,ツインバード,2
6898,トミタ電機,2
6899,ＡＳＴＩ,2
6901,澤藤電機,2
6902,デンソー,1
6904,原田工業,2
6905,コーセル,1
6907,ジオマテック,2
6908,イリソ電子工業,1
6912,菊水ホールディングス,2
6914,オプテックスグループ,1
6915,千代田インテグレ,2
6918,アバールデータ,2
6919,ケル,2
6920,レーザーテック,1
6923,スタンレー電気,1
6925,ウシオ電機,1
6926,岡谷電機産業,2
6927,ヘリオス　テクノ　ホールディング,2
6928,エノモト,1
6929,日本セラミック,1
6930,日本アンテナ,2
6932,遠藤照明,2
6937,古河電池,1
6941,山一電機,1
6942,ソフィアホールディングス,2
6943,ＮＫＫスイッチズ,2
6946,日本アビオニクス,2
6947,図研,1
6951,日本電子,1
6952,カシオ計算機,1
6954,ファナック,1
6955,ＦＤＫ,2
6957,芝浦電子,2
6958,日本シイエムケイ,1
6960,フクダ電子,2
6961,エンプラス,1
6962,大真空,1
6963,ローム,1
6964,サンコー,2
6965,浜松ホトニクス,1
6966,三井ハイテック,1
6967,新光電気工業,1
6969,松尾電機,2
6971,京セラ,1
6973,協栄産業,2
6976,太陽誘電,1
6977,日本抵抗器製作所,2
6981,村田製作所,1
6982,リード,2
6986,双葉電子工業,1
6988,日東電工,1
6989,北陸電気工業,2
6993,大黒屋ホールディングス,2
6994,指月電機製作所,2
6995,東海理化電機製作所,1
6996,ニチコン,1
6997,日本ケミコン,1
6998,日本タングステン,2
6999,ＫＯＡ,1
7003,三井Ｅ＆Ｓ,1
7004,カナデビア,1
7011,三菱重工業,1
7012,川崎重工業,1
7013,ＩＨＩ,1
7014,名村造船所,2
7018,内海造船,2
7021,ニッチツ,2
7022,サノヤスホールディングス,2
7030,スプリックス,2
7031,インバウンドテック,3
7033,マネジメントソリューションズ,1
7034,プロレド・パートナーズ,1
7035,ａｎｄ　ｆａｃｔｏｒｙ,2
7036,イーエムネットジャパン,3
7037,テノ．ホールディングス,2
7038,フロンティア・マネジメント,1
7039,ブリッジインターナショナル,3
7040,サン・ライフホールディング,2
7041,ＣＲＧホールディングス,3
7042,アクセスグループ・ホールディングス,2
7043,アルー,3
7044,ピアラ,2
7046,ＴＤＳＥ,3
7047,ポート,3
7048,ベルトラ,3
7049,識学,3
7050,フロンティアインターナショナル,3
7057,エヌ・シー・エヌ,2
7058,共栄セキュリティーサービス,2
7059,コプロ・ホールディングス,1
7060,ギークス,2
7061,日本ホスピスホールディングス,3
7062,フレアス,3
7063,Ｂｉｒｄｍａｎ,3
7064,ハウテレビジョン,3
7065,ユーピーアール,2
7066,ピアズ,3
7067,ブランディングテクノロジー,3
7068,フィードフォースグループ,3
7069,サイバー・バズ,3
7071,アンビスホールディングス,1
7072,インティメート・マージャー,3
7073,ジェイック,3
7074,トゥエンティーフォーセブン,3
7075,ＱＬＳホールディングス,3
7077,ＡＬｉＮＫインターネット,3
7078,ＩＮＣＬＵＳＩＶＥ,3
7079,ＷＤＢココ,3
7080,スポーツフィールド,3
7081,コーユーレンティア,2
7082,ジモティー,3
7083,ＡＨＣグループ,3
7084,Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,3
7085,カーブスホールディングス,1
7087,ウイルテック,2
7088,フォーラムエンジニアリング,1
7089,フォースタートアップス,3
7090,リグア,3
7091,リビングプラットフォーム,3
7092,Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａｐａｎ,1
7093,アディッシュ,3
7094,ＮｅｘＴｏｎｅ,3
7095,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,1
7096,ステムセル研究所,3
7097,さくらさくプラス,3
7102,日本車輌製造,1
7105,三菱ロジスネクスト,2
7110,クラシコム,3
7111,ＩＮＥＳＴ,2
7112,キューブ,3
7114,フーディソン,3
7115,アルファパーチェス,2
7116,ダイワ通信,2
7119,ハルメクホールディングス,3
7120,ＳＨＩＮＫＯ,2
7122,近畿車輛,2
7126,グローバルスタイル,2
7127,一家ホールディングス,2
7128,フルサト・マルカホールディングス,1
7129,ミアヘルサホールディングス,2
7130,ヤマエグループホールディングス,1
7131,のむら産業,2
7133,ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ,3
7134,アップガレージグループ,2
7135,ジャパンクラフトホールディングス,2
7138,ＴＯＲＩＣＯ,3
7140,ペットゴー,3
7148,ＦＰＧ,1
7150,島根銀行,2
7157,ライフネット生命保険,3
7161,じもとホールディングス,2
7162,アストマックス,2
7163,住信ＳＢＩネット銀行,2
7164,全国保証,1
7167,めぶきフィナンシャルグループ,1
7172,ジャパンインベストメントアドバイザー,1
7173,東京きらぼしフィナンシャルグループ,1
7175,今村証券,2
7177,ＧＭＯフィナンシャルホールディングス,2
7180,九州フィナンシャルグループ,1
7181,かんぽ生命保険,1
7182,ゆうちょ銀行,1
7183,あんしん保証,2
7184,富山第一銀行,1
7185,ヒロセ通商,2
7186,コンコルディア・フィナンシャルグループ,1
7187,ジェイリース,1
7189,西日本フィナンシャルホールディングス,1
7191,イントラスト,2
7192,日本モーゲージサービス,2
7196,Ｃａｓａ,2
7198,ＳＢＩアルヒ,1
7199,プレミアグループ,1
7201,日産自動車,1
7202,いすゞ自動車,1
7203,トヨタ自動車,1
7205,日野自動車,1
7208,カネミツ,2
7211,三菱自動車工業,1
7212,エフテック,2
7213,レシップホールディングス,2
7214,ＧＭＢ,2
7215,ファルテック,2
7217,テイン,2
7218,田中精密工業,2
7219,エッチ・ケー・エス,2
7220,武蔵精密工業,1
7222,日産車体,2
7224,新明和工業,1
7226,極東開発工業,1
7228,デイトナ,2
7229,ユタカ技研,2
7231,トピー工業,1
7235,東京ラヂエーター製造,2
7236,ティラド,1
7238,曙ブレーキ工業,1
7239,タチエス,1
7240,ＮＯＫ,1
7241,フタバ産業,1
7242,カヤバ,1
7244,市光工業,1
7245,大同メタル工業,1
7246,プレス工業,1
7247,ミクニ,2
7250,太平洋工業,1
7254,ユニバンス,2
7255,桜井製作所,2
7256,河西工業,2
7259,アイシン,1
7261,マツダ,1
7264,ムロコーポレーション,2
7265,エイケン工業,2
7266,今仙電機製作所,2
7267,本田技研工業,1
7268,タツミ,2
7269,スズキ,1
7270,ＳＵＢＡＲＵ,1
7271,安永,2
7272,ヤマハ発動機,1
7273,イクヨ,2
7276,小糸製作所,1
7277,ＴＢＫ,2
7278,エクセディ,1
7279,ハイレックスコーポレーション,2
7280,ミツバ,1
7282,豊田合成,1
7283,愛三工業,1
7284,盟和産業,2
7287,日本精機,2
7291,日本プラスト,2
7292,村上開明堂,2
7294,ヨロズ,1
7296,エフ・シー・シー,1
7297,カーメイト,2
7299,フジオーゼックス,2
7305,新家工業,2
7309,シマノ,1
7313,テイ・エス　テック,1
7314,小田原機器,2
7317,松屋アールアンドディ,3
7318,セレンディップ・ホールディングス,3
7320,Ｓｏｌｖｖｙ,3
7322,三十三フィナンシャルグループ,1
7325,アイリックコーポレーション,3
7326,ＳＢＩインシュアランスグループ,3
7327,第四北越フィナンシャルグループ,1
7337,ひろぎんホールディングス,1
7342,ウェルスナビ,3
7343,ブロードマインド,3
7345,アイ・パートナーズフィナンシャル,3
7347,マーキュリアホールディングス,1
7350,おきなわフィナンシャルグループ,1
7351,グッドパッチ,3
7352,ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,3
7353,ＫＩＹＯラーニング,3
7354,ダイレクトマーケティングミックス,1
7356,Ｒｅｔｔｙ,3
7357,ジオコード,2
7358,ポピンズ,2
7359,東京通信グループ,3
7360,オンデック,3
7361,ヒューマンクリエイションホールディングス,3
7362,Ｔ．Ｓ．Ｉ,3
7363,ベビーカレンダー,3
7366,ＬＩＴＡＬＩＣＯ,1
7367,セルム,2
7368,表示灯,2
7369,メイホーホールディングス,3
7370,Ｅｎｊｉｎ,3
7371,Ｚｅｎｋｅｎ,3
7372,デコルテ・ホールディングス,3
7373,アイドマ・ホールディングス,3
7374,コンフィデンス・インターワークス,3
7375,リファインバースグループ,3
7376,ＢＣＣ,3
7377,ＤＮホールディングス,2
7378,アシロ,3
7379,サーキュレーション,3
